image_path,target
Chars74kDataset/Img\GoodImg\Bmp\Sample041\img041-00049.png,40.0
Chars74kDataset/Img\GoodImg\Bmp\Sample020\img020-00052.png,19.0
Chars74kDataset/Img\GoodImg\Bmp\Sample017\img017-00105.png,16.0
Chars74kDataset/Img\GoodImg\Bmp\Sample029\img029-00286.png,28.0
Chars74kDataset/Img\GoodImg\Bmp\Sample018\img018-00134.png,17.0
Chars74kDataset/Img\GoodImg\Bmp\Sample014\img014-00096.png,13.0
Chars74kDataset/Img\GoodImg\Bmp\Sample045\img045-00086.png,44.0
Chars74kDataset/Img\BadImag\Bmp\Sample022\img022-00091.png,21.0
Chars74kDataset/Img\BadImag\Bmp\Sample017\img017-00040.png,16.0
Chars74kDataset/Img\GoodImg\Bmp\Sample019\img019-00078.png,18.0
Chars74kDataset/Img\GoodImg\Bmp\Sample025\img025-00072.png,24.0
Chars74kDataset/Img\GoodImg\Bmp\Sample054\img054-00105.png,53.0
Chars74kDataset/Img\GoodImg\Bmp\Sample054\img054-00089.png,53.0
Chars74kDataset/Img\BadImag\Bmp\Sample010\img010-00010.png,9.0
Chars74kDataset/Img\BadImag\Bmp\Sample041\img041-00089.png,40.0
Chars74kDataset/Img\BadImag\Bmp\Sample030\img030-00120.png,29.0
Chars74kDataset/Img\GoodImg\Bmp\Sample014\img014-00007.png,13.0
Chars74kDataset/Img\GoodImg\Bmp\Sample028\img028-00095.png,27.0
Chars74kDataset/Img\GoodImg\Bmp\Sample024\img024-00264.png,23.0
Chars74kDataset/Img\GoodImg\Bmp\Sample029\img029-00178.png,28.0
Chars74kDataset/Img\GoodImg\Bmp\Sample011\img011-00355.png,10.0
Chars74kDataset/Img\GoodImg\Bmp\Sample021\img021-00049.png,20.0
Chars74kDataset/Img\GoodImg\Bmp\Sample041\img041-00118.png,40.0
Chars74kDataset/Img\BadImag\Bmp\Sample022\img022-00028.png,21.0
Chars74kDataset/Img\BadImag\Bmp\Sample030\img030-00065.png,29.0
Chars74kDataset/Img\BadImag\Bmp\Sample020\img020-00009.png,19.0
Chars74kDataset/Img\GoodImg\Bmp\Sample040\img040-00031.png,39.0
Chars74kDataset/Img\BadImag\Bmp\Sample008\img008-00012.png,7.0
Chars74kDataset/Img\GoodImg\Bmp\Sample017\img017-00005.png,16.0
Chars74kDataset/Img\GoodImg\Bmp\Sample015\img015-00445.png,14.0
Chars74kDataset/Img\GoodImg\Bmp\Sample042\img042-00034.png,41.0
Chars74kDataset/Img\GoodImg\Bmp\Sample029\img029-00042.png,28.0
Chars74kDataset/Img\GoodImg\Bmp\Sample033\img033-00027.png,32.0
Chars74kDataset/Img\BadImag\Bmp\Sample028\img028-00012.png,27.0
Chars74kDataset/Img\BadImag\Bmp\Sample014\img014-00038.png,13.0
Chars74kDataset/Img\BadImag\Bmp\Sample019\img019-00052.png,18.0
Chars74kDataset/Img\GoodImg\Bmp\Sample037\img037-00076.png,36.0
Chars74kDataset/Img\BadImag\Bmp\Sample018\img018-00092.png,17.0
Chars74kDataset/Img\GoodImg\Bmp\Sample041\img041-00113.png,40.0
Chars74kDataset/Img\GoodImg\Bmp\Sample002\img002-00063.png,1.0
Chars74kDataset/Img\BadImag\Bmp\Sample024\img024-00168.png,23.0
Chars74kDataset/Img\BadImag\Bmp\Sample030\img030-00034.png,29.0
Chars74kDataset/Img\GoodImg\Bmp\Sample015\img015-00161.png,14.0
Chars74kDataset/Img\GoodImg\Bmp\Sample011\img011-00511.png,10.0
Chars74kDataset/Img\GoodImg\Bmp\Sample011\img011-00434.png,10.0
Chars74kDataset/Img\GoodImg\Bmp\Sample025\img025-00053.png,24.0
Chars74kDataset/Img\BadImag\Bmp\Sample011\img011-00198.png,10.0
Chars74kDataset/Img\GoodImg\Bmp\Sample041\img041-00040.png,40.0
Chars74kDataset/Img\BadImag\Bmp\Sample026\img026-00011.png,25.0
Chars74kDataset/Img\GoodImg\Bmp\Sample025\img025-00113.png,24.0
Chars74kDataset/Img\GoodImg\Bmp\Sample013\img013-00047.png,12.0
Chars74kDataset/Img\GoodImg\Bmp\Sample028\img028-00177.png,27.0
Chars74kDataset/Img\BadImag\Bmp\Sample019\img019-00150.png,18.0
Chars74kDataset/Img\BadImag\Bmp\Sample054\img054-00093.png,53.0
Chars74kDataset/Img\BadImag\Bmp\Sample037\img037-00022.png,36.0
Chars74kDataset/Img\GoodImg\Bmp\Sample028\img028-00066.png,27.0
Chars74kDataset/Img\BadImag\Bmp\Sample015\img015-00125.png,14.0
Chars74kDataset/Img\GoodImg\Bmp\Sample011\img011-00129.png,10.0
Chars74kDataset/Img\GoodImg\Bmp\Sample030\img030-00271.png,29.0
Chars74kDataset/Img\GoodImg\Bmp\Sample037\img037-00023.png,36.0
Chars74kDataset/Img\GoodImg\Bmp\Sample025\img025-00106.png,24.0
Chars74kDataset/Img\BadImag\Bmp\Sample030\img030-00042.png,29.0
Chars74kDataset/Img\GoodImg\Bmp\Sample056\img056-00070.png,55.0
Chars74kDataset/Img\BadImag\Bmp\Sample029\img029-00116.png,28.0
Chars74kDataset/Img\GoodImg\Bmp\Sample042\img042-00035.png,41.0
Chars74kDataset/Img\GoodImg\Bmp\Sample022\img022-00143.png,21.0
Chars74kDataset/Img\GoodImg\Bmp\Sample060\img060-00011.png,59.0
Chars74kDataset/Img\BadImag\Bmp\Sample037\img037-00076.png,36.0
Chars74kDataset/Img\BadImag\Bmp\Sample054\img054-00067.png,53.0
Chars74kDataset/Img\BadImag\Bmp\Sample055\img055-00038.png,54.0
Chars74kDataset/Img\BadImag\Bmp\Sample012\img012-00019.png,11.0
Chars74kDataset/Img\BadImag\Bmp\Sample011\img011-00256.png,10.0
Chars74kDataset/Img\GoodImg\Bmp\Sample041\img041-00092.png,40.0
Chars74kDataset/Img\GoodImg\Bmp\Sample029\img029-00271.png,28.0
Chars74kDataset/Img\BadImag\Bmp\Sample031\img031-00013.png,30.0
Chars74kDataset/Img\GoodImg\Bmp\Sample019\img019-00054.png,18.0
Chars74kDataset/Img\BadImag\Bmp\Sample013\img013-00079.png,12.0
Chars74kDataset/Img\BadImag\Bmp\Sample031\img031-00052.png,30.0
Chars74kDataset/Img\GoodImg\Bmp\Sample011\img011-00221.png,10.0
Chars74kDataset/Img\GoodImg\Bmp\Sample019\img019-00063.png,18.0
Chars74kDataset/Img\BadImag\Bmp\Sample019\img019-00105.png,18.0
Chars74kDataset/Img\GoodImg\Bmp\Sample006\img006-00034.png,5.0
Chars74kDataset/Img\GoodImg\Bmp\Sample025\img025-00285.png,24.0
Chars74kDataset/Img\GoodImg\Bmp\Sample020\img020-00017.png,19.0
Chars74kDataset/Img\GoodImg\Bmp\Sample011\img011-00271.png,10.0
Chars74kDataset/Img\GoodImg\Bmp\Sample035\img035-00053.png,34.0
Chars74kDataset/Img\GoodImg\Bmp\Sample013\img013-00201.png,12.0
Chars74kDataset/Img\BadImag\Bmp\Sample037\img037-00085.png,36.0
Chars74kDataset/Img\BadImag\Bmp\Sample056\img056-00035.png,55.0
Chars74kDataset/Img\BadImag\Bmp\Sample006\img006-00013.png,5.0
Chars74kDataset/Img\GoodImg\Bmp\Sample058\img058-00010.png,57.0
Chars74kDataset/Img\GoodImg\Bmp\Sample028\img028-00350.png,27.0
Chars74kDataset/Img\GoodImg\Bmp\Sample019\img019-00069.png,18.0
Chars74kDataset/Img\BadImag\Bmp\Sample030\img030-00058.png,29.0
Chars74kDataset/Img\GoodImg\Bmp\Sample048\img048-00051.png,47.0
Chars74kDataset/Img\GoodImg\Bmp\Sample030\img030-00298.png,29.0
Chars74kDataset/Img\GoodImg\Bmp\Sample024\img024-00119.png,23.0
Chars74kDataset/Img\GoodImg\Bmp\Sample007\img007-00033.png,6.0
Chars74kDataset/Img\GoodImg\Bmp\Sample014\img014-00078.png,13.0
Chars74kDataset/Img\GoodImg\Bmp\Sample028\img028-00164.png,27.0
Chars74kDataset/Img\GoodImg\Bmp\Sample031\img031-00028.png,30.0
Chars74kDataset/Img\BadImag\Bmp\Sample005\img005-00011.png,4.0
Chars74kDataset/Img\GoodImg\Bmp\Sample048\img048-00022.png,47.0
Chars74kDataset/Img\BadImag\Bmp\Sample058\img058-00005.png,57.0
Chars74kDataset/Img\GoodImg\Bmp\Sample024\img024-00072.png,23.0
Chars74kDataset/Img\BadImag\Bmp\Sample032\img032-00014.png,31.0
Chars74kDataset/Img\GoodImg\Bmp\Sample015\img015-00323.png,14.0
Chars74kDataset/Img\BadImag\Bmp\Sample050\img050-00067.png,49.0
Chars74kDataset/Img\GoodImg\Bmp\Sample019\img019-00177.png,18.0
Chars74kDataset/Img\BadImag\Bmp\Sample001\img001-00002.png,0.0
Chars74kDataset/Img\GoodImg\Bmp\Sample045\img045-00009.png,44.0
Chars74kDataset/Img\BadImag\Bmp\Sample015\img015-00042.png,14.0
Chars74kDataset/Img\BadImag\Bmp\Sample019\img019-00011.png,18.0
Chars74kDataset/Img\GoodImg\Bmp\Sample043\img043-00012.png,42.0
Chars74kDataset/Img\BadImag\Bmp\Sample026\img026-00067.png,25.0
Chars74kDataset/Img\GoodImg\Bmp\Sample004\img004-00034.png,3.0
Chars74kDataset/Img\GoodImg\Bmp\Sample029\img029-00001.png,28.0
Chars74kDataset/Img\GoodImg\Bmp\Sample028\img028-00250.png,27.0
Chars74kDataset/Img\GoodImg\Bmp\Sample059\img059-00013.png,58.0
Chars74kDataset/Img\GoodImg\Bmp\Sample018\img018-00066.png,17.0
Chars74kDataset/Img\BadImag\Bmp\Sample048\img048-00049.png,47.0
Chars74kDataset/Img\BadImag\Bmp\Sample020\img020-00008.png,19.0
Chars74kDataset/Img\GoodImg\Bmp\Sample011\img011-00356.png,10.0
Chars74kDataset/Img\BadImag\Bmp\Sample019\img019-00213.png,18.0
Chars74kDataset/Img\GoodImg\Bmp\Sample011\img011-00005.png,10.0
Chars74kDataset/Img\GoodImg\Bmp\Sample033\img033-00055.png,32.0
Chars74kDataset/Img\BadImag\Bmp\Sample037\img037-00107.png,36.0
Chars74kDataset/Img\GoodImg\Bmp\Sample005\img005-00023.png,4.0
Chars74kDataset/Img\BadImag\Bmp\Sample018\img018-00064.png,17.0
Chars74kDataset/Img\BadImag\Bmp\Sample041\img041-00047.png,40.0
Chars74kDataset/Img\GoodImg\Bmp\Sample024\img024-00341.png,23.0
Chars74kDataset/Img\BadImag\Bmp\Sample048\img048-00039.png,47.0
Chars74kDataset/Img\GoodImg\Bmp\Sample031\img031-00013.png,30.0
Chars74kDataset/Img\BadImag\Bmp\Sample045\img045-00046.png,44.0
Chars74kDataset/Img\GoodImg\Bmp\Sample041\img041-00149.png,40.0
Chars74kDataset/Img\BadImag\Bmp\Sample028\img028-00182.png,27.0
Chars74kDataset/Img\GoodImg\Bmp\Sample024\img024-00286.png,23.0
Chars74kDataset/Img\BadImag\Bmp\Sample050\img050-00044.png,49.0
Chars74kDataset/Img\GoodImg\Bmp\Sample041\img041-00068.png,40.0
Chars74kDataset/Img\BadImag\Bmp\Sample051\img051-00092.png,50.0
Chars74kDataset/Img\GoodImg\Bmp\Sample028\img028-00270.png,27.0
Chars74kDataset/Img\GoodImg\Bmp\Sample057\img057-00035.png,56.0
Chars74kDataset/Img\GoodImg\Bmp\Sample011\img011-00040.png,10.0
Chars74kDataset/Img\BadImag\Bmp\Sample045\img045-00014.png,44.0
Chars74kDataset/Img\BadImag\Bmp\Sample022\img022-00092.png,21.0
Chars74kDataset/Img\GoodImg\Bmp\Sample054\img054-00075.png,53.0
Chars74kDataset/Img\GoodImg\Bmp\Sample034\img034-00017.png,33.0
Chars74kDataset/Img\GoodImg\Bmp\Sample028\img028-00190.png,27.0
Chars74kDataset/Img\BadImag\Bmp\Sample041\img041-00070.png,40.0
Chars74kDataset/Img\GoodImg\Bmp\Sample044\img044-00001.png,43.0
Chars74kDataset/Img\GoodImg\Bmp\Sample022\img022-00060.png,21.0
Chars74kDataset/Img\GoodImg\Bmp\Sample022\img022-00150.png,21.0
Chars74kDataset/Img\BadImag\Bmp\Sample048\img048-00042.png,47.0
Chars74kDataset/Img\GoodImg\Bmp\Sample015\img015-00283.png,14.0
Chars74kDataset/Img\GoodImg\Bmp\Sample001\img001-00012.png,0.0
Chars74kDataset/Img\GoodImg\Bmp\Sample029\img029-00068.png,28.0
Chars74kDataset/Img\GoodImg\Bmp\Sample013\img013-00103.png,12.0
Chars74kDataset/Img\GoodImg\Bmp\Sample050\img050-00068.png,49.0
Chars74kDataset/Img\GoodImg\Bmp\Sample025\img025-00246.png,24.0
Chars74kDataset/Img\GoodImg\Bmp\Sample031\img031-00017.png,30.0
Chars74kDataset/Img\GoodImg\Bmp\Sample019\img019-00160.png,18.0
Chars74kDataset/Img\BadImag\Bmp\Sample013\img013-00114.png,12.0
Chars74kDataset/Img\BadImag\Bmp\Sample024\img024-00009.png,23.0
Chars74kDataset/Img\GoodImg\Bmp\Sample015\img015-00204.png,14.0
Chars74kDataset/Img\GoodImg\Bmp\Sample041\img041-00018.png,40.0
Chars74kDataset/Img\GoodImg\Bmp\Sample022\img022-00174.png,21.0
Chars74kDataset/Img\GoodImg\Bmp\Sample024\img024-00022.png,23.0
Chars74kDataset/Img\GoodImg\Bmp\Sample036\img036-00055.png,35.0
Chars74kDataset/Img\BadImag\Bmp\Sample041\img041-00043.png,40.0
Chars74kDataset/Img\GoodImg\Bmp\Sample028\img028-00262.png,27.0
Chars74kDataset/Img\GoodImg\Bmp\Sample026\img026-00144.png,25.0
Chars74kDataset/Img\GoodImg\Bmp\Sample018\img018-00105.png,17.0
Chars74kDataset/Img\GoodImg\Bmp\Sample017\img017-00034.png,16.0
Chars74kDataset/Img\BadImag\Bmp\Sample025\img025-00034.png,24.0
Chars74kDataset/Img\GoodImg\Bmp\Sample015\img015-00025.png,14.0
Chars74kDataset/Img\GoodImg\Bmp\Sample025\img025-00085.png,24.0
Chars74kDataset/Img\GoodImg\Bmp\Sample011\img011-00066.png,10.0
Chars74kDataset/Img\GoodImg\Bmp\Sample011\img011-00400.png,10.0
Chars74kDataset/Img\BadImag\Bmp\Sample019\img019-00166.png,18.0
Chars74kDataset/Img\GoodImg\Bmp\Sample039\img039-00025.png,38.0
Chars74kDataset/Img\BadImag\Bmp\Sample042\img042-00012.png,41.0
Chars74kDataset/Img\GoodImg\Bmp\Sample024\img024-00095.png,23.0
Chars74kDataset/Img\BadImag\Bmp\Sample022\img022-00030.png,21.0
Chars74kDataset/Img\GoodImg\Bmp\Sample061\img061-00033.png,60.0
Chars74kDataset/Img\BadImag\Bmp\Sample019\img019-00069.png,18.0
Chars74kDataset/Img\BadImag\Bmp\Sample010\img010-00021.png,9.0
Chars74kDataset/Img\GoodImg\Bmp\Sample025\img025-00256.png,24.0
Chars74kDataset/Img\BadImag\Bmp\Sample054\img054-00019.png,53.0
Chars74kDataset/Img\BadImag\Bmp\Sample032\img032-00017.png,31.0
Chars74kDataset/Img\GoodImg\Bmp\Sample014\img014-00084.png,13.0
Chars74kDataset/Img\GoodImg\Bmp\Sample018\img018-00049.png,17.0
Chars74kDataset/Img\GoodImg\Bmp\Sample016\img016-00067.png,15.0
Chars74kDataset/Img\GoodImg\Bmp\Sample030\img030-00085.png,29.0
Chars74kDataset/Img\BadImag\Bmp\Sample048\img048-00064.png,47.0
Chars74kDataset/Img\GoodImg\Bmp\Sample057\img057-00014.png,56.0
Chars74kDataset/Img\GoodImg\Bmp\Sample041\img041-00128.png,40.0
Chars74kDataset/Img\BadImag\Bmp\Sample019\img019-00064.png,18.0
Chars74kDataset/Img\GoodImg\Bmp\Sample025\img025-00206.png,24.0
Chars74kDataset/Img\BadImag\Bmp\Sample025\img025-00003.png,24.0
Chars74kDataset/Img\GoodImg\Bmp\Sample024\img024-00129.png,23.0
Chars74kDataset/Img\BadImag\Bmp\Sample012\img012-00064.png,11.0
Chars74kDataset/Img\GoodImg\Bmp\Sample037\img037-00068.png,36.0
Chars74kDataset/Img\GoodImg\Bmp\Sample029\img029-00006.png,28.0
Chars74kDataset/Img\BadImag\Bmp\Sample060\img060-00003.png,59.0
Chars74kDataset/Img\GoodImg\Bmp\Sample019\img019-00105.png,18.0
Chars74kDataset/Img\BadImag\Bmp\Sample018\img018-00042.png,17.0
Chars74kDataset/Img\BadImag\Bmp\Sample039\img039-00003.png,38.0
Chars74kDataset/Img\GoodImg\Bmp\Sample025\img025-00218.png,24.0
Chars74kDataset/Img\BadImag\Bmp\Sample029\img029-00013.png,28.0
Chars74kDataset/Img\BadImag\Bmp\Sample029\img029-00099.png,28.0
Chars74kDataset/Img\GoodImg\Bmp\Sample028\img028-00225.png,27.0
Chars74kDataset/Img\GoodImg\Bmp\Sample025\img025-00253.png,24.0
Chars74kDataset/Img\GoodImg\Bmp\Sample011\img011-00160.png,10.0
Chars74kDataset/Img\BadImag\Bmp\Sample003\img003-00009.png,2.0
Chars74kDataset/Img\GoodImg\Bmp\Sample025\img025-00328.png,24.0
Chars74kDataset/Img\BadImag\Bmp\Sample050\img050-00079.png,49.0
Chars74kDataset/Img\GoodImg\Bmp\Sample052\img052-00035.png,51.0
Chars74kDataset/Img\GoodImg\Bmp\Sample041\img041-00013.png,40.0
Chars74kDataset/Img\BadImag\Bmp\Sample028\img028-00154.png,27.0
Chars74kDataset/Img\BadImag\Bmp\Sample045\img045-00078.png,44.0
Chars74kDataset/Img\BadImag\Bmp\Sample024\img024-00020.png,23.0
Chars74kDataset/Img\GoodImg\Bmp\Sample011\img011-00447.png,10.0
Chars74kDataset/Img\GoodImg\Bmp\Sample011\img011-00228.png,10.0
Chars74kDataset/Img\BadImag\Bmp\Sample030\img030-00149.png,29.0
Chars74kDataset/Img\BadImag\Bmp\Sample045\img045-00062.png,44.0
Chars74kDataset/Img\GoodImg\Bmp\Sample059\img059-00017.png,58.0
Chars74kDataset/Img\GoodImg\Bmp\Sample030\img030-00208.png,29.0
Chars74kDataset/Img\GoodImg\Bmp\Sample030\img030-00122.png,29.0
Chars74kDataset/Img\BadImag\Bmp\Sample056\img056-00097.png,55.0
Chars74kDataset/Img\BadImag\Bmp\Sample024\img024-00158.png,23.0
Chars74kDataset/Img\BadImag\Bmp\Sample009\img009-00005.png,8.0
Chars74kDataset/Img\BadImag\Bmp\Sample045\img045-00084.png,44.0
Chars74kDataset/Img\GoodImg\Bmp\Sample008\img008-00010.png,7.0
Chars74kDataset/Img\GoodImg\Bmp\Sample030\img030-00231.png,29.0
Chars74kDataset/Img\GoodImg\Bmp\Sample017\img017-00054.png,16.0
Chars74kDataset/Img\BadImag\Bmp\Sample029\img029-00168.png,28.0
Chars74kDataset/Img\GoodImg\Bmp\Sample019\img019-00155.png,18.0
Chars74kDataset/Img\GoodImg\Bmp\Sample050\img050-00113.png,49.0
Chars74kDataset/Img\BadImag\Bmp\Sample044\img044-00006.png,43.0
Chars74kDataset/Img\BadImag\Bmp\Sample049\img049-00035.png,48.0
Chars74kDataset/Img\GoodImg\Bmp\Sample053\img053-00036.png,52.0
Chars74kDataset/Img\GoodImg\Bmp\Sample015\img015-00198.png,14.0
Chars74kDataset/Img\GoodImg\Bmp\Sample015\img015-00137.png,14.0
Chars74kDataset/Img\GoodImg\Bmp\Sample002\img002-00076.png,1.0
Chars74kDataset/Img\BadImag\Bmp\Sample048\img048-00031.png,47.0
Chars74kDataset/Img\GoodImg\Bmp\Sample020\img020-00012.png,19.0
Chars74kDataset/Img\GoodImg\Bmp\Sample062\img062-00012.png,61.0
Chars74kDataset/Img\GoodImg\Bmp\Sample023\img023-00002.png,22.0
Chars74kDataset/Img\GoodImg\Bmp\Sample015\img015-00140.png,14.0
Chars74kDataset/Img\BadImag\Bmp\Sample031\img031-00058.png,30.0
Chars74kDataset/Img\BadImag\Bmp\Sample010\img010-00005.png,9.0
Chars74kDataset/Img\GoodImg\Bmp\Sample029\img029-00174.png,28.0
Chars74kDataset/Img\GoodImg\Bmp\Sample019\img019-00215.png,18.0
Chars74kDataset/Img\BadImag\Bmp\Sample015\img015-00047.png,14.0
Chars74kDataset/Img\BadImag\Bmp\Sample002\img002-00004.png,1.0
Chars74kDataset/Img\GoodImg\Bmp\Sample011\img011-00397.png,10.0
Chars74kDataset/Img\GoodImg\Bmp\Sample025\img025-00274.png,24.0
Chars74kDataset/Img\BadImag\Bmp\Sample025\img025-00130.png,24.0
Chars74kDataset/Img\BadImag\Bmp\Sample056\img056-00017.png,55.0
Chars74kDataset/Img\GoodImg\Bmp\Sample003\img003-00066.png,2.0
Chars74kDataset/Img\BadImag\Bmp\Sample054\img054-00097.png,53.0
Chars74kDataset/Img\BadImag\Bmp\Sample027\img027-00006.png,26.0
Chars74kDataset/Img\GoodImg\Bmp\Sample026\img026-00112.png,25.0
Chars74kDataset/Img\GoodImg\Bmp\Sample041\img041-00117.png,40.0
Chars74kDataset/Img\GoodImg\Bmp\Sample020\img020-00004.png,19.0
Chars74kDataset/Img\BadImag\Bmp\Sample019\img019-00127.png,18.0
Chars74kDataset/Img\BadImag\Bmp\Sample030\img030-00043.png,29.0
Chars74kDataset/Img\GoodImg\Bmp\Sample034\img034-00001.png,33.0
Chars74kDataset/Img\BadImag\Bmp\Sample028\img028-00109.png,27.0
Chars74kDataset/Img\GoodImg\Bmp\Sample018\img018-00091.png,17.0
Chars74kDataset/Img\BadImag\Bmp\Sample022\img022-00059.png,21.0
Chars74kDataset/Img\GoodImg\Bmp\Sample002\img002-00032.png,1.0
Chars74kDataset/Img\BadImag\Bmp\Sample030\img030-00014.png,29.0
Chars74kDataset/Img\GoodImg\Bmp\Sample029\img029-00100.png,28.0
Chars74kDataset/Img\BadImag\Bmp\Sample029\img029-00039.png,28.0
Chars74kDataset/Img\BadImag\Bmp\Sample028\img028-00001.png,27.0
Chars74kDataset/Img\GoodImg\Bmp\Sample024\img024-00249.png,23.0
Chars74kDataset/Img\GoodImg\Bmp\Sample025\img025-00220.png,24.0
Chars74kDataset/Img\GoodImg\Bmp\Sample017\img017-00037.png,16.0
Chars74kDataset/Img\BadImag\Bmp\Sample050\img050-00098.png,49.0
Chars74kDataset/Img\GoodImg\Bmp\Sample058\img058-00024.png,57.0
Chars74kDataset/Img\GoodImg\Bmp\Sample012\img012-00080.png,11.0
Chars74kDataset/Img\GoodImg\Bmp\Sample051\img051-00034.png,50.0
Chars74kDataset/Img\BadImag\Bmp\Sample027\img027-00003.png,26.0
Chars74kDataset/Img\GoodImg\Bmp\Sample011\img011-00272.png,10.0
Chars74kDataset/Img\GoodImg\Bmp\Sample044\img044-00044.png,43.0
Chars74kDataset/Img\BadImag\Bmp\Sample017\img017-00012.png,16.0
Chars74kDataset/Img\BadImag\Bmp\Sample040\img040-00039.png,39.0
Chars74kDataset/Img\GoodImg\Bmp\Sample013\img013-00183.png,12.0
Chars74kDataset/Img\BadImag\Bmp\Sample040\img040-00007.png,39.0
Chars74kDataset/Img\GoodImg\Bmp\Sample057\img057-00041.png,56.0
Chars74kDataset/Img\BadImag\Bmp\Sample037\img037-00039.png,36.0
Chars74kDataset/Img\GoodImg\Bmp\Sample061\img061-00009.png,60.0
Chars74kDataset/Img\BadImag\Bmp\Sample021\img021-00032.png,20.0
Chars74kDataset/Img\GoodImg\Bmp\Sample026\img026-00008.png,25.0
Chars74kDataset/Img\GoodImg\Bmp\Sample017\img017-00017.png,16.0
Chars74kDataset/Img\GoodImg\Bmp\Sample022\img022-00080.png,21.0
Chars74kDataset/Img\GoodImg\Bmp\Sample035\img035-00041.png,34.0
Chars74kDataset/Img\GoodImg\Bmp\Sample006\img006-00041.png,5.0
Chars74kDataset/Img\BadImag\Bmp\Sample001\img001-00010.png,0.0
Chars74kDataset/Img\GoodImg\Bmp\Sample015\img015-00011.png,14.0
Chars74kDataset/Img\GoodImg\Bmp\Sample025\img025-00365.png,24.0
Chars74kDataset/Img\GoodImg\Bmp\Sample030\img030-00031.png,29.0
Chars74kDataset/Img\GoodImg\Bmp\Sample013\img013-00139.png,12.0
Chars74kDataset/Img\BadImag\Bmp\Sample026\img026-00082.png,25.0
Chars74kDataset/Img\GoodImg\Bmp\Sample025\img025-00284.png,24.0
Chars74kDataset/Img\GoodImg\Bmp\Sample041\img041-00069.png,40.0
Chars74kDataset/Img\BadImag\Bmp\Sample051\img051-00052.png,50.0
Chars74kDataset/Img\GoodImg\Bmp\Sample024\img024-00041.png,23.0
Chars74kDataset/Img\BadImag\Bmp\Sample024\img024-00047.png,23.0
Chars74kDataset/Img\BadImag\Bmp\Sample026\img026-00028.png,25.0
Chars74kDataset/Img\BadImag\Bmp\Sample025\img025-00114.png,24.0
Chars74kDataset/Img\BadImag\Bmp\Sample050\img050-00029.png,49.0
Chars74kDataset/Img\BadImag\Bmp\Sample023\img023-00044.png,22.0
Chars74kDataset/Img\GoodImg\Bmp\Sample013\img013-00048.png,12.0
Chars74kDataset/Img\GoodImg\Bmp\Sample015\img015-00251.png,14.0
Chars74kDataset/Img\BadImag\Bmp\Sample024\img024-00082.png,23.0
Chars74kDataset/Img\GoodImg\Bmp\Sample019\img019-00113.png,18.0
Chars74kDataset/Img\GoodImg\Bmp\Sample011\img011-00070.png,10.0
Chars74kDataset/Img\BadImag\Bmp\Sample029\img029-00026.png,28.0
Chars74kDataset/Img\GoodImg\Bmp\Sample038\img038-00025.png,37.0
Chars74kDataset/Img\GoodImg\Bmp\Sample029\img029-00037.png,28.0
Chars74kDataset/Img\GoodImg\Bmp\Sample024\img024-00334.png,23.0
Chars74kDataset/Img\BadImag\Bmp\Sample050\img050-00095.png,49.0
Chars74kDataset/Img\BadImag\Bmp\Sample011\img011-00080.png,10.0
Chars74kDataset/Img\BadImag\Bmp\Sample015\img015-00175.png,14.0
Chars74kDataset/Img\BadImag\Bmp\Sample025\img025-00177.png,24.0
Chars74kDataset/Img\BadImag\Bmp\Sample028\img028-00065.png,27.0
Chars74kDataset/Img\BadImag\Bmp\Sample030\img030-00144.png,29.0
Chars74kDataset/Img\BadImag\Bmp\Sample037\img037-00062.png,36.0
Chars74kDataset/Img\GoodImg\Bmp\Sample030\img030-00155.png,29.0
Chars74kDataset/Img\GoodImg\Bmp\Sample011\img011-00354.png,10.0
Chars74kDataset/Img\GoodImg\Bmp\Sample041\img041-00054.png,40.0
Chars74kDataset/Img\BadImag\Bmp\Sample025\img025-00066.png,24.0
Chars74kDataset/Img\BadImag\Bmp\Sample017\img017-00022.png,16.0
Chars74kDataset/Img\BadImag\Bmp\Sample028\img028-00100.png,27.0
Chars74kDataset/Img\GoodImg\Bmp\Sample012\img012-00057.png,11.0
Chars74kDataset/Img\BadImag\Bmp\Sample019\img019-00107.png,18.0
Chars74kDataset/Img\GoodImg\Bmp\Sample060\img060-00014.png,59.0
Chars74kDataset/Img\GoodImg\Bmp\Sample032\img032-00022.png,31.0
Chars74kDataset/Img\GoodImg\Bmp\Sample002\img002-00027.png,1.0
Chars74kDataset/Img\GoodImg\Bmp\Sample014\img014-00107.png,13.0
Chars74kDataset/Img\GoodImg\Bmp\Sample055\img055-00046.png,54.0
Chars74kDataset/Img\BadImag\Bmp\Sample056\img056-00068.png,55.0
Chars74kDataset/Img\GoodImg\Bmp\Sample017\img017-00026.png,16.0
Chars74kDataset/Img\GoodImg\Bmp\Sample041\img041-00088.png,40.0
Chars74kDataset/Img\BadImag\Bmp\Sample028\img028-00152.png,27.0
Chars74kDataset/Img\BadImag\Bmp\Sample048\img048-00003.png,47.0
Chars74kDataset/Img\GoodImg\Bmp\Sample024\img024-00102.png,23.0
Chars74kDataset/Img\GoodImg\Bmp\Sample037\img037-00121.png,36.0
Chars74kDataset/Img\GoodImg\Bmp\Sample025\img025-00076.png,24.0
