,image_path,target
7930,Chars74kDataset/Img\GoodImg\Bmp\Sample014\img014-00068.png,3.0
4697,Chars74kDataset/Img\GoodImg\Bmp\Sample015\img015-00368.png,4.0
783,Chars74kDataset/Img\BadImag\Bmp\Sample028\img028-00035.png,17.0
5104,Chars74kDataset/Img\GoodImg\Bmp\Sample051\img051-00079.png,14.0
9342,Chars74kDataset/Img\GoodImg\Bmp\Sample025\img025-00322.png,14.0
3259,Chars74kDataset/Img\BadImag\Bmp\Sample022\img022-00111.png,11.0
5212,Chars74kDataset/Img\BadImag\Bmp\Sample022\img022-00118.png,11.0
4946,Chars74kDataset/Img\BadImag\Bmp\Sample015\img015-00215.png,4.0
6535,Chars74kDataset/Img\GoodImg\Bmp\Sample038\img038-00037.png,1.0
8449,Chars74kDataset/Img\GoodImg\Bmp\Sample020\img020-00027.png,9.0
7287,Chars74kDataset/Img\BadImag\Bmp\Sample030\img030-00163.png,19.0
4038,Chars74kDataset/Img\GoodImg\Bmp\Sample035\img035-00044.png,24.0
5660,Chars74kDataset/Img\GoodImg\Bmp\Sample050\img050-00037.png,13.0
2511,Chars74kDataset/Img\GoodImg\Bmp\Sample029\img029-00261.png,18.0
1313,Chars74kDataset/Img\BadImag\Bmp\Sample011\img011-00187.png,0.0
475,Chars74kDataset/Img\GoodImg\Bmp\Sample041\img041-00133.png,4.0
5881,Chars74kDataset/Img\GoodImg\Bmp\Sample015\img015-00028.png,4.0
2925,Chars74kDataset/Img\GoodImg\Bmp\Sample051\img051-00019.png,14.0
10250,Chars74kDataset/Img\BadImag\Bmp\Sample019\img019-00136.png,8.0
3495,Chars74kDataset/Img\GoodImg\Bmp\Sample055\img055-00110.png,18.0
4437,Chars74kDataset/Img\BadImag\Bmp\Sample017\img017-00035.png,6.0
2705,Chars74kDataset/Img\GoodImg\Bmp\Sample020\img020-00034.png,9.0
5336,Chars74kDataset/Img\BadImag\Bmp\Sample035\img035-00008.png,24.0
7504,Chars74kDataset/Img\GoodImg\Bmp\Sample025\img025-00329.png,14.0
1229,Chars74kDataset/Img\GoodImg\Bmp\Sample052\img052-00029.png,15.0
344,Chars74kDataset/Img\GoodImg\Bmp\Sample052\img052-00032.png,15.0
7735,Chars74kDataset/Img\GoodImg\Bmp\Sample014\img014-00047.png,3.0
4929,Chars74kDataset/Img\GoodImg\Bmp\Sample022\img022-00024.png,11.0
2688,Chars74kDataset/Img\GoodImg\Bmp\Sample028\img028-00129.png,17.0
10862,Chars74kDataset/Img\GoodImg\Bmp\Sample044\img044-00042.png,7.0
8222,Chars74kDataset/Img\GoodImg\Bmp\Sample024\img024-00085.png,13.0
6757,Chars74kDataset/Img\BadImag\Bmp\Sample030\img030-00124.png,19.0
12250,Chars74kDataset/Img\BadImag\Bmp\Sample025\img025-00099.png,14.0
10861,Chars74kDataset/Img\GoodImg\Bmp\Sample045\img045-00078.png,8.0
6022,Chars74kDataset/Img\BadImag\Bmp\Sample035\img035-00039.png,24.0
9238,Chars74kDataset/Img\GoodImg\Bmp\Sample028\img028-00195.png,17.0
5784,Chars74kDataset/Img\GoodImg\Bmp\Sample025\img025-00192.png,14.0
8015,Chars74kDataset/Img\BadImag\Bmp\Sample025\img025-00180.png,14.0
8380,Chars74kDataset/Img\BadImag\Bmp\Sample015\img015-00190.png,4.0
6592,Chars74kDataset/Img\BadImag\Bmp\Sample054\img054-00059.png,17.0
11162,Chars74kDataset/Img\BadImag\Bmp\Sample019\img019-00150.png,8.0
7343,Chars74kDataset/Img\GoodImg\Bmp\Sample031\img031-00016.png,20.0
11281,Chars74kDataset/Img\GoodImg\Bmp\Sample018\img018-00105.png,7.0
8034,Chars74kDataset/Img\BadImag\Bmp\Sample030\img030-00053.png,19.0
106,Chars74kDataset/Img\GoodImg\Bmp\Sample022\img022-00049.png,11.0
11197,Chars74kDataset/Img\BadImag\Bmp\Sample037\img037-00085.png,0.0
4310,Chars74kDataset/Img\BadImag\Bmp\Sample048\img048-00006.png,11.0
2714,Chars74kDataset/Img\GoodImg\Bmp\Sample013\img013-00160.png,2.0
8203,Chars74kDataset/Img\BadImag\Bmp\Sample058\img058-00001.png,21.0
12397,Chars74kDataset/Img\GoodImg\Bmp\Sample025\img025-00333.png,14.0
7155,Chars74kDataset/Img\BadImag\Bmp\Sample048\img048-00019.png,11.0
11043,Chars74kDataset/Img\BadImag\Bmp\Sample019\img019-00028.png,8.0
3509,Chars74kDataset/Img\GoodImg\Bmp\Sample033\img033-00059.png,22.0
9470,Chars74kDataset/Img\BadImag\Bmp\Sample013\img013-00074.png,2.0
6186,Chars74kDataset/Img\GoodImg\Bmp\Sample024\img024-00312.png,13.0
2972,Chars74kDataset/Img\GoodImg\Bmp\Sample051\img051-00116.png,14.0
2308,Chars74kDataset/Img\BadImag\Bmp\Sample028\img028-00212.png,17.0
9075,Chars74kDataset/Img\GoodImg\Bmp\Sample054\img054-00083.png,17.0
6842,Chars74kDataset/Img\BadImag\Bmp\Sample051\img051-00079.png,14.0
9550,Chars74kDataset/Img\GoodImg\Bmp\Sample018\img018-00024.png,7.0
8747,Chars74kDataset/Img\BadImag\Bmp\Sample022\img022-00077.png,11.0
9456,Chars74kDataset/Img\GoodImg\Bmp\Sample023\img023-00038.png,12.0
4121,Chars74kDataset/Img\GoodImg\Bmp\Sample054\img054-00020.png,17.0
11958,Chars74kDataset/Img\BadImag\Bmp\Sample011\img011-00236.png,0.0
1662,Chars74kDataset/Img\BadImag\Bmp\Sample037\img037-00010.png,0.0
4123,Chars74kDataset/Img\GoodImg\Bmp\Sample015\img015-00085.png,4.0
4046,Chars74kDataset/Img\GoodImg\Bmp\Sample025\img025-00069.png,14.0
3243,Chars74kDataset/Img\GoodImg\Bmp\Sample028\img028-00356.png,17.0
10300,Chars74kDataset/Img\GoodImg\Bmp\Sample060\img060-00031.png,23.0
2943,Chars74kDataset/Img\GoodImg\Bmp\Sample019\img019-00261.png,8.0
479,Chars74kDataset/Img\BadImag\Bmp\Sample030\img030-00175.png,19.0
6111,Chars74kDataset/Img\GoodImg\Bmp\Sample025\img025-00105.png,14.0
5997,Chars74kDataset/Img\BadImag\Bmp\Sample030\img030-00142.png,19.0
11050,Chars74kDataset/Img\GoodImg\Bmp\Sample039\img039-00054.png,2.0
11079,Chars74kDataset/Img\GoodImg\Bmp\Sample029\img029-00060.png,18.0
9332,Chars74kDataset/Img\GoodImg\Bmp\Sample044\img044-00026.png,7.0
8088,Chars74kDataset/Img\GoodImg\Bmp\Sample013\img013-00054.png,2.0
4008,Chars74kDataset/Img\GoodImg\Bmp\Sample061\img061-00042.png,24.0
3181,Chars74kDataset/Img\BadImag\Bmp\Sample047\img047-00017.png,10.0
2101,Chars74kDataset/Img\GoodImg\Bmp\Sample019\img019-00146.png,8.0
249,Chars74kDataset/Img\GoodImg\Bmp\Sample030\img030-00039.png,19.0
4759,Chars74kDataset/Img\GoodImg\Bmp\Sample056\img056-00020.png,19.0
9216,Chars74kDataset/Img\BadImag\Bmp\Sample011\img011-00016.png,0.0
1237,Chars74kDataset/Img\GoodImg\Bmp\Sample013\img013-00111.png,2.0
4482,Chars74kDataset/Img\GoodImg\Bmp\Sample029\img029-00090.png,18.0
7199,Chars74kDataset/Img\GoodImg\Bmp\Sample019\img019-00026.png,8.0
6699,Chars74kDataset/Img\GoodImg\Bmp\Sample039\img039-00009.png,2.0
365,Chars74kDataset/Img\GoodImg\Bmp\Sample062\img062-00015.png,25.0
7687,Chars74kDataset/Img\GoodImg\Bmp\Sample054\img054-00028.png,17.0
6002,Chars74kDataset/Img\BadImag\Bmp\Sample045\img045-00065.png,8.0
8255,Chars74kDataset/Img\BadImag\Bmp\Sample040\img040-00060.png,3.0
1798,Chars74kDataset/Img\BadImag\Bmp\Sample040\img040-00031.png,3.0
7109,Chars74kDataset/Img\BadImag\Bmp\Sample030\img030-00089.png,19.0
10896,Chars74kDataset/Img\GoodImg\Bmp\Sample013\img013-00086.png,2.0
734,Chars74kDataset/Img\GoodImg\Bmp\Sample014\img014-00173.png,3.0
535,Chars74kDataset/Img\GoodImg\Bmp\Sample014\img014-00050.png,3.0
10795,Chars74kDataset/Img\BadImag\Bmp\Sample045\img045-00063.png,8.0
1246,Chars74kDataset/Img\GoodImg\Bmp\Sample042\img042-00036.png,5.0
3546,Chars74kDataset/Img\GoodImg\Bmp\Sample036\img036-00039.png,25.0
6571,Chars74kDataset/Img\GoodImg\Bmp\Sample037\img037-00031.png,0.0
11223,Chars74kDataset/Img\GoodImg\Bmp\Sample043\img043-00012.png,6.0
5066,Chars74kDataset/Img\BadImag\Bmp\Sample055\img055-00058.png,18.0
3390,Chars74kDataset/Img\BadImag\Bmp\Sample019\img019-00115.png,8.0
8511,Chars74kDataset/Img\BadImag\Bmp\Sample054\img054-00055.png,17.0
10137,Chars74kDataset/Img\GoodImg\Bmp\Sample045\img045-00076.png,8.0
5511,Chars74kDataset/Img\GoodImg\Bmp\Sample016\img016-00029.png,5.0
238,Chars74kDataset/Img\GoodImg\Bmp\Sample014\img014-00025.png,3.0
5461,Chars74kDataset/Img\BadImag\Bmp\Sample028\img028-00025.png,17.0
454,Chars74kDataset/Img\BadImag\Bmp\Sample040\img040-00046.png,3.0
9839,Chars74kDataset/Img\BadImag\Bmp\Sample013\img013-00048.png,2.0
9189,Chars74kDataset/Img\GoodImg\Bmp\Sample036\img036-00037.png,25.0
8248,Chars74kDataset/Img\GoodImg\Bmp\Sample022\img022-00137.png,11.0
5830,Chars74kDataset/Img\BadImag\Bmp\Sample039\img039-00025.png,2.0
9745,Chars74kDataset/Img\GoodImg\Bmp\Sample024\img024-00275.png,13.0
9336,Chars74kDataset/Img\GoodImg\Bmp\Sample015\img015-00205.png,4.0
10152,Chars74kDataset/Img\GoodImg\Bmp\Sample012\img012-00097.png,1.0
4162,Chars74kDataset/Img\BadImag\Bmp\Sample015\img015-00112.png,4.0
9693,Chars74kDataset/Img\BadImag\Bmp\Sample028\img028-00190.png,17.0
1511,Chars74kDataset/Img\GoodImg\Bmp\Sample051\img051-00130.png,14.0
3323,Chars74kDataset/Img\GoodImg\Bmp\Sample029\img029-00145.png,18.0
1394,Chars74kDataset/Img\BadImag\Bmp\Sample014\img014-00020.png,3.0
1958,Chars74kDataset/Img\GoodImg\Bmp\Sample032\img032-00071.png,21.0
9778,Chars74kDataset/Img\BadImag\Bmp\Sample050\img050-00068.png,13.0
6127,Chars74kDataset/Img\GoodImg\Bmp\Sample044\img044-00040.png,7.0
9679,Chars74kDataset/Img\BadImag\Bmp\Sample057\img057-00006.png,20.0
11927,Chars74kDataset/Img\GoodImg\Bmp\Sample025\img025-00259.png,14.0
6630,Chars74kDataset/Img\GoodImg\Bmp\Sample018\img018-00137.png,7.0
3285,Chars74kDataset/Img\BadImag\Bmp\Sample023\img023-00102.png,12.0
9213,Chars74kDataset/Img\GoodImg\Bmp\Sample041\img041-00085.png,4.0
5821,Chars74kDataset/Img\GoodImg\Bmp\Sample011\img011-00222.png,0.0
2665,Chars74kDataset/Img\BadImag\Bmp\Sample052\img052-00019.png,15.0
6546,Chars74kDataset/Img\BadImag\Bmp\Sample041\img041-00086.png,4.0
6181,Chars74kDataset/Img\BadImag\Bmp\Sample051\img051-00025.png,14.0
1353,Chars74kDataset/Img\GoodImg\Bmp\Sample022\img022-00082.png,11.0
2366,Chars74kDataset/Img\BadImag\Bmp\Sample029\img029-00074.png,18.0
11746,Chars74kDataset/Img\GoodImg\Bmp\Sample040\img040-00030.png,3.0
1973,Chars74kDataset/Img\GoodImg\Bmp\Sample017\img017-00043.png,6.0
2580,Chars74kDataset/Img\BadImag\Bmp\Sample047\img047-00003.png,10.0
6161,Chars74kDataset/Img\BadImag\Bmp\Sample038\img038-00006.png,1.0
10697,Chars74kDataset/Img\GoodImg\Bmp\Sample029\img029-00204.png,18.0
9406,Chars74kDataset/Img\GoodImg\Bmp\Sample014\img014-00147.png,3.0
12030,Chars74kDataset/Img\GoodImg\Bmp\Sample014\img014-00169.png,3.0
11541,Chars74kDataset/Img\GoodImg\Bmp\Sample024\img024-00028.png,13.0
4353,Chars74kDataset/Img\BadImag\Bmp\Sample028\img028-00186.png,17.0
6141,Chars74kDataset/Img\GoodImg\Bmp\Sample049\img049-00019.png,12.0
4815,Chars74kDataset/Img\BadImag\Bmp\Sample014\img014-00079.png,3.0
11674,Chars74kDataset/Img\GoodImg\Bmp\Sample051\img051-00097.png,14.0
9854,Chars74kDataset/Img\GoodImg\Bmp\Sample011\img011-00109.png,0.0
1368,Chars74kDataset/Img\BadImag\Bmp\Sample051\img051-00003.png,14.0
980,Chars74kDataset/Img\GoodImg\Bmp\Sample030\img030-00076.png,19.0
3575,Chars74kDataset/Img\GoodImg\Bmp\Sample038\img038-00034.png,1.0
6848,Chars74kDataset/Img\GoodImg\Bmp\Sample050\img050-00078.png,13.0
2002,Chars74kDataset/Img\GoodImg\Bmp\Sample017\img017-00088.png,6.0
10252,Chars74kDataset/Img\GoodImg\Bmp\Sample029\img029-00084.png,18.0
1455,Chars74kDataset/Img\BadImag\Bmp\Sample051\img051-00041.png,14.0
3859,Chars74kDataset/Img\BadImag\Bmp\Sample015\img015-00088.png,4.0
1924,Chars74kDataset/Img\GoodImg\Bmp\Sample023\img023-00119.png,12.0
1996,Chars74kDataset/Img\GoodImg\Bmp\Sample023\img023-00088.png,12.0
6406,Chars74kDataset/Img\BadImag\Bmp\Sample033\img033-00023.png,22.0
7128,Chars74kDataset/Img\BadImag\Bmp\Sample018\img018-00032.png,7.0
1347,Chars74kDataset/Img\BadImag\Bmp\Sample011\img011-00190.png,0.0
9387,Chars74kDataset/Img\GoodImg\Bmp\Sample017\img017-00141.png,6.0
11620,Chars74kDataset/Img\GoodImg\Bmp\Sample028\img028-00222.png,17.0
7526,Chars74kDataset/Img\GoodImg\Bmp\Sample055\img055-00124.png,18.0
10993,Chars74kDataset/Img\BadImag\Bmp\Sample013\img013-00102.png,2.0
6290,Chars74kDataset/Img\BadImag\Bmp\Sample011\img011-00064.png,0.0
10009,Chars74kDataset/Img\GoodImg\Bmp\Sample012\img012-00032.png,1.0
8305,Chars74kDataset/Img\GoodImg\Bmp\Sample018\img018-00005.png,7.0
575,Chars74kDataset/Img\BadImag\Bmp\Sample037\img037-00030.png,0.0
3616,Chars74kDataset/Img\BadImag\Bmp\Sample028\img028-00157.png,17.0
7603,Chars74kDataset/Img\GoodImg\Bmp\Sample028\img028-00291.png,17.0
1160,Chars74kDataset/Img\GoodImg\Bmp\Sample028\img028-00071.png,17.0
6431,Chars74kDataset/Img\GoodImg\Bmp\Sample015\img015-00217.png,4.0
2700,Chars74kDataset/Img\BadImag\Bmp\Sample037\img037-00124.png,0.0
10790,Chars74kDataset/Img\GoodImg\Bmp\Sample013\img013-00106.png,2.0
5030,Chars74kDataset/Img\GoodImg\Bmp\Sample024\img024-00055.png,13.0
115,Chars74kDataset/Img\BadImag\Bmp\Sample011\img011-00197.png,0.0
7955,Chars74kDataset/Img\GoodImg\Bmp\Sample025\img025-00173.png,14.0
4192,Chars74kDataset/Img\GoodImg\Bmp\Sample011\img011-00382.png,0.0
7348,Chars74kDataset/Img\GoodImg\Bmp\Sample015\img015-00126.png,4.0
1750,Chars74kDataset/Img\GoodImg\Bmp\Sample036\img036-00023.png,25.0
1384,Chars74kDataset/Img\BadImag\Bmp\Sample016\img016-00018.png,5.0
3513,Chars74kDataset/Img\GoodImg\Bmp\Sample024\img024-00016.png,13.0
3615,Chars74kDataset/Img\GoodImg\Bmp\Sample051\img051-00038.png,14.0
4911,Chars74kDataset/Img\GoodImg\Bmp\Sample014\img014-00177.png,3.0
9518,Chars74kDataset/Img\GoodImg\Bmp\Sample017\img017-00008.png,6.0
9846,Chars74kDataset/Img\BadImag\Bmp\Sample061\img061-00018.png,24.0
7095,Chars74kDataset/Img\BadImag\Bmp\Sample051\img051-00081.png,14.0
11672,Chars74kDataset/Img\BadImag\Bmp\Sample048\img048-00017.png,11.0
10523,Chars74kDataset/Img\GoodImg\Bmp\Sample019\img019-00194.png,8.0
10426,Chars74kDataset/Img\GoodImg\Bmp\Sample015\img015-00407.png,4.0
8223,Chars74kDataset/Img\GoodImg\Bmp\Sample024\img024-00338.png,13.0
4170,Chars74kDataset/Img\BadImag\Bmp\Sample041\img041-00056.png,4.0
2549,Chars74kDataset/Img\GoodImg\Bmp\Sample029\img029-00262.png,18.0
7203,Chars74kDataset/Img\BadImag\Bmp\Sample012\img012-00039.png,1.0
6844,Chars74kDataset/Img\GoodImg\Bmp\Sample048\img048-00020.png,11.0
7727,Chars74kDataset/Img\GoodImg\Bmp\Sample037\img037-00005.png,0.0
7904,Chars74kDataset/Img\BadImag\Bmp\Sample015\img015-00082.png,4.0
6478,Chars74kDataset/Img\GoodImg\Bmp\Sample025\img025-00354.png,14.0
11346,Chars74kDataset/Img\GoodImg\Bmp\Sample019\img019-00155.png,8.0
5603,Chars74kDataset/Img\GoodImg\Bmp\Sample029\img029-00071.png,18.0
3407,Chars74kDataset/Img\GoodImg\Bmp\Sample017\img017-00116.png,6.0
8571,Chars74kDataset/Img\BadImag\Bmp\Sample041\img041-00044.png,4.0
9464,Chars74kDataset/Img\GoodImg\Bmp\Sample029\img029-00219.png,18.0
9261,Chars74kDataset/Img\GoodImg\Bmp\Sample021\img021-00023.png,10.0
873,Chars74kDataset/Img\GoodImg\Bmp\Sample011\img011-00492.png,0.0
1554,Chars74kDataset/Img\GoodImg\Bmp\Sample025\img025-00046.png,14.0
6184,Chars74kDataset/Img\GoodImg\Bmp\Sample015\img015-00023.png,4.0
2982,Chars74kDataset/Img\GoodImg\Bmp\Sample011\img011-00403.png,0.0
10096,Chars74kDataset/Img\BadImag\Bmp\Sample015\img015-00262.png,4.0
3625,Chars74kDataset/Img\GoodImg\Bmp\Sample025\img025-00314.png,14.0
1442,Chars74kDataset/Img\BadImag\Bmp\Sample011\img011-00285.png,0.0
6530,Chars74kDataset/Img\GoodImg\Bmp\Sample016\img016-00058.png,5.0
367,Chars74kDataset/Img\GoodImg\Bmp\Sample037\img037-00058.png,0.0
3732,Chars74kDataset/Img\GoodImg\Bmp\Sample019\img019-00247.png,8.0
12093,Chars74kDataset/Img\BadImag\Bmp\Sample051\img051-00065.png,14.0
10647,Chars74kDataset/Img\BadImag\Bmp\Sample011\img011-00125.png,0.0
6310,Chars74kDataset/Img\GoodImg\Bmp\Sample025\img025-00131.png,14.0
2558,Chars74kDataset/Img\GoodImg\Bmp\Sample050\img050-00086.png,13.0
1978,Chars74kDataset/Img\GoodImg\Bmp\Sample051\img051-00080.png,14.0
4219,Chars74kDataset/Img\GoodImg\Bmp\Sample032\img032-00011.png,21.0
338,Chars74kDataset/Img\GoodImg\Bmp\Sample030\img030-00034.png,19.0
2106,Chars74kDataset/Img\GoodImg\Bmp\Sample015\img015-00389.png,4.0
9525,Chars74kDataset/Img\GoodImg\Bmp\Sample037\img037-00053.png,0.0
1804,Chars74kDataset/Img\BadImag\Bmp\Sample024\img024-00149.png,13.0
7159,Chars74kDataset/Img\BadImag\Bmp\Sample015\img015-00109.png,4.0
6294,Chars74kDataset/Img\GoodImg\Bmp\Sample050\img050-00119.png,13.0
8494,Chars74kDataset/Img\BadImag\Bmp\Sample025\img025-00197.png,14.0
7038,Chars74kDataset/Img\BadImag\Bmp\Sample041\img041-00087.png,4.0
6534,Chars74kDataset/Img\BadImag\Bmp\Sample050\img050-00108.png,13.0
1491,Chars74kDataset/Img\BadImag\Bmp\Sample029\img029-00112.png,18.0
6436,Chars74kDataset/Img\BadImag\Bmp\Sample019\img019-00159.png,8.0
11430,Chars74kDataset/Img\GoodImg\Bmp\Sample038\img038-00025.png,1.0
7486,Chars74kDataset/Img\BadImag\Bmp\Sample043\img043-00018.png,6.0
8036,Chars74kDataset/Img\BadImag\Bmp\Sample035\img035-00035.png,24.0
1699,Chars74kDataset/Img\GoodImg\Bmp\Sample062\img062-00011.png,25.0
2740,Chars74kDataset/Img\GoodImg\Bmp\Sample028\img028-00242.png,17.0
9810,Chars74kDataset/Img\GoodImg\Bmp\Sample028\img028-00178.png,17.0
1046,Chars74kDataset/Img\GoodImg\Bmp\Sample019\img019-00190.png,8.0
11266,Chars74kDataset/Img\GoodImg\Bmp\Sample013\img013-00103.png,2.0
8473,Chars74kDataset/Img\BadImag\Bmp\Sample015\img015-00034.png,4.0
10617,Chars74kDataset/Img\GoodImg\Bmp\Sample014\img014-00035.png,3.0
9327,Chars74kDataset/Img\BadImag\Bmp\Sample011\img011-00298.png,0.0
8208,Chars74kDataset/Img\GoodImg\Bmp\Sample048\img048-00012.png,11.0
912,Chars74kDataset/Img\BadImag\Bmp\Sample048\img048-00037.png,11.0
11063,Chars74kDataset/Img\GoodImg\Bmp\Sample026\img026-00042.png,15.0
9426,Chars74kDataset/Img\GoodImg\Bmp\Sample034\img034-00036.png,23.0
6520,Chars74kDataset/Img\GoodImg\Bmp\Sample057\img057-00034.png,20.0
6882,Chars74kDataset/Img\BadImag\Bmp\Sample055\img055-00007.png,18.0
515,Chars74kDataset/Img\BadImag\Bmp\Sample035\img035-00034.png,24.0
8522,Chars74kDataset/Img\BadImag\Bmp\Sample051\img051-00109.png,14.0
2355,Chars74kDataset/Img\GoodImg\Bmp\Sample026\img026-00142.png,15.0
11619,Chars74kDataset/Img\GoodImg\Bmp\Sample052\img052-00034.png,15.0
639,Chars74kDataset/Img\BadImag\Bmp\Sample022\img022-00093.png,11.0
3556,Chars74kDataset/Img\BadImag\Bmp\Sample023\img023-00038.png,12.0
7479,Chars74kDataset/Img\BadImag\Bmp\Sample039\img039-00033.png,2.0
3265,Chars74kDataset/Img\GoodImg\Bmp\Sample043\img043-00008.png,6.0
10953,Chars74kDataset/Img\GoodImg\Bmp\Sample059\img059-00031.png,22.0
1986,Chars74kDataset/Img\BadImag\Bmp\Sample029\img029-00073.png,18.0
5641,Chars74kDataset/Img\GoodImg\Bmp\Sample011\img011-00558.png,0.0
4723,Chars74kDataset/Img\BadImag\Bmp\Sample024\img024-00059.png,13.0
8487,Chars74kDataset/Img\BadImag\Bmp\Sample026\img026-00092.png,15.0
4513,Chars74kDataset/Img\GoodImg\Bmp\Sample017\img017-00095.png,6.0
9514,Chars74kDataset/Img\BadImag\Bmp\Sample015\img015-00073.png,4.0
3870,Chars74kDataset/Img\GoodImg\Bmp\Sample015\img015-00044.png,4.0
1544,Chars74kDataset/Img\GoodImg\Bmp\Sample015\img015-00270.png,4.0
11098,Chars74kDataset/Img\GoodImg\Bmp\Sample037\img037-00002.png,0.0
3238,Chars74kDataset/Img\GoodImg\Bmp\Sample024\img024-00013.png,13.0
5326,Chars74kDataset/Img\BadImag\Bmp\Sample018\img018-00106.png,7.0
12452,Chars74kDataset/Img\GoodImg\Bmp\Sample011\img011-00533.png,0.0
9209,Chars74kDataset/Img\GoodImg\Bmp\Sample013\img013-00204.png,2.0
7550,Chars74kDataset/Img\GoodImg\Bmp\Sample056\img056-00019.png,19.0
11179,Chars74kDataset/Img\BadImag\Bmp\Sample055\img055-00038.png,18.0
2854,Chars74kDataset/Img\BadImag\Bmp\Sample028\img028-00156.png,17.0
3977,Chars74kDataset/Img\BadImag\Bmp\Sample015\img015-00138.png,4.0
4272,Chars74kDataset/Img\GoodImg\Bmp\Sample045\img045-00119.png,8.0
2544,Chars74kDataset/Img\BadImag\Bmp\Sample051\img051-00076.png,14.0
8154,Chars74kDataset/Img\BadImag\Bmp\Sample015\img015-00013.png,4.0
1872,Chars74kDataset/Img\BadImag\Bmp\Sample050\img050-00057.png,13.0
9005,Chars74kDataset/Img\GoodImg\Bmp\Sample023\img023-00104.png,12.0
9780,Chars74kDataset/Img\GoodImg\Bmp\Sample059\img059-00022.png,22.0
5070,Chars74kDataset/Img\BadImag\Bmp\Sample040\img040-00023.png,3.0
5208,Chars74kDataset/Img\GoodImg\Bmp\Sample020\img020-00051.png,9.0
3749,Chars74kDataset/Img\GoodImg\Bmp\Sample045\img045-00108.png,8.0
2998,Chars74kDataset/Img\GoodImg\Bmp\Sample036\img036-00014.png,25.0
8042,Chars74kDataset/Img\BadImag\Bmp\Sample025\img025-00100.png,14.0
11213,Chars74kDataset/Img\BadImag\Bmp\Sample058\img058-00005.png,21.0
972,Chars74kDataset/Img\GoodImg\Bmp\Sample026\img026-00120.png,15.0
10388,Chars74kDataset/Img\BadImag\Bmp\Sample022\img022-00080.png,11.0
10348,Chars74kDataset/Img\GoodImg\Bmp\Sample054\img054-00088.png,17.0
6047,Chars74kDataset/Img\GoodImg\Bmp\Sample044\img044-00019.png,7.0
7857,Chars74kDataset/Img\GoodImg\Bmp\Sample024\img024-00062.png,13.0
1275,Chars74kDataset/Img\GoodImg\Bmp\Sample015\img015-00423.png,4.0
10493,Chars74kDataset/Img\GoodImg\Bmp\Sample059\img059-00020.png,22.0
3745,Chars74kDataset/Img\BadImag\Bmp\Sample013\img013-00110.png,2.0
3585,Chars74kDataset/Img\BadImag\Bmp\Sample011\img011-00101.png,0.0
10817,Chars74kDataset/Img\GoodImg\Bmp\Sample030\img030-00067.png,19.0
4685,Chars74kDataset/Img\GoodImg\Bmp\Sample011\img011-00033.png,0.0
11618,Chars74kDataset/Img\GoodImg\Bmp\Sample032\img032-00045.png,21.0
3693,Chars74kDataset/Img\GoodImg\Bmp\Sample013\img013-00006.png,2.0
4457,Chars74kDataset/Img\GoodImg\Bmp\Sample050\img050-00042.png,13.0
9056,Chars74kDataset/Img\BadImag\Bmp\Sample043\img043-00004.png,6.0
7120,Chars74kDataset/Img\GoodImg\Bmp\Sample025\img025-00018.png,14.0
5099,Chars74kDataset/Img\GoodImg\Bmp\Sample024\img024-00335.png,13.0
5692,Chars74kDataset/Img\GoodImg\Bmp\Sample024\img024-00034.png,13.0
8364,Chars74kDataset/Img\GoodImg\Bmp\Sample030\img030-00140.png,19.0
4056,Chars74kDataset/Img\BadImag\Bmp\Sample056\img056-00028.png,19.0
5945,Chars74kDataset/Img\BadImag\Bmp\Sample048\img048-00024.png,11.0
2080,Chars74kDataset/Img\BadImag\Bmp\Sample015\img015-00054.png,4.0
4555,Chars74kDataset/Img\GoodImg\Bmp\Sample025\img025-00090.png,14.0
10786,Chars74kDataset/Img\BadImag\Bmp\Sample015\img015-00144.png,4.0
9565,Chars74kDataset/Img\GoodImg\Bmp\Sample021\img021-00012.png,10.0
2286,Chars74kDataset/Img\GoodImg\Bmp\Sample043\img043-00004.png,6.0
7745,Chars74kDataset/Img\GoodImg\Bmp\Sample024\img024-00320.png,13.0
6607,Chars74kDataset/Img\GoodImg\Bmp\Sample055\img055-00036.png,18.0
8980,Chars74kDataset/Img\GoodImg\Bmp\Sample018\img018-00189.png,7.0
8068,Chars74kDataset/Img\GoodImg\Bmp\Sample025\img025-00143.png,14.0
154,Chars74kDataset/Img\GoodImg\Bmp\Sample056\img056-00018.png,19.0
1787,Chars74kDataset/Img\BadImag\Bmp\Sample012\img012-00047.png,1.0
11871,Chars74kDataset/Img\GoodImg\Bmp\Sample011\img011-00042.png,0.0
9562,Chars74kDataset/Img\GoodImg\Bmp\Sample029\img029-00182.png,18.0
9923,Chars74kDataset/Img\BadImag\Bmp\Sample030\img030-00122.png,19.0
4021,Chars74kDataset/Img\GoodImg\Bmp\Sample045\img045-00006.png,8.0
5789,Chars74kDataset/Img\BadImag\Bmp\Sample028\img028-00089.png,17.0
7365,Chars74kDataset/Img\BadImag\Bmp\Sample019\img019-00173.png,8.0
6297,Chars74kDataset/Img\GoodImg\Bmp\Sample028\img028-00329.png,17.0
3622,Chars74kDataset/Img\GoodImg\Bmp\Sample021\img021-00028.png,10.0
